ReviewID,ReviewTime,Review
5.47004e+17,Mon Dec 22 12:23:12 +0000 2014,exclusive blood ebola survivor create cure
5.46977e+17,Mon Dec 22 10:35:10 +0000 2014,fda approves biocryst flu shot
5.46964e+17,Mon Dec 22 09:41:01 +0000 2014,germany step bird flu testing new case discovered
5.4696e+17,Mon Dec 22 09:25:27 +0000 2014,activity tracker get smarter measuring fitness
5.46942e+17,Mon Dec 22 08:13:13 +0000 2014,china parliament weighs tough curb tobacco advertising xinhua
5.46691e+17,Sun Dec 21 15:36:13 +0000 2014,ebola response rural sierra leone yet rapid enough
5.46606e+17,Sun Dec 21 09:58:43 +0000 2014,britain lift bird flu restriction duck farm
5.46505e+17,Sun Dec 21 03:17:53 +0000 2014,south korea halt u poultry import due bird flu u
5.46403e+17,Sat Dec 20 20:34:50 +0000 2014,child test negative ebola chicago hospital
5.46305e+17,Sat Dec 20 14:03:16 +0000 2014,un ban urge end discrimination ebola worker
5.46301e+17,Sat Dec 20 13:47:34 +0000 2014,ebola death toll three african country hit 7
5.46158e+17,Sat Dec 20 04:17:52 +0000 2014,american nurse exposed ebola released hospital
5.46111e+17,Sat Dec 20 01:13:25 +0000 2014,u fda approves abbvie hepatitis c drug
5.46108e+17,Sat Dec 20 01:02:10 +0000 2014,u n chief praise ebola nurse
5.46086e+17,Fri Dec 19 23:34:13 +0000 2014,fda approves cubist drug antibiotic resistant bacteria
5.46071e+17,Fri Dec 19 22:35:39 +0000 2014,usda report say pesticide residue food nothing fear
5.46049e+17,Fri Dec 19 21:07:57 +0000 2014,cigarette smoking cost weigh heavily healthcare system
5.46043e+17,Fri Dec 19 20:43:11 +0000 2014,u fda approves abbvie oral hepatitis c treatment
5.46043e+17,Fri Dec 19 20:43:11 +0000 2014,alcohol blackout common uk teen
5.46022e+17,Fri Dec 19 19:17:39 +0000 2014,time fight tradition harm woman health
5.46006e+17,Fri Dec 19 18:16:40 +0000 2014,five dead
5.46001e+17,Fri Dec 19 17:56:30 +0000 2014,fda grant accelerated approval astrazeneca ovary cancer drug
5.45977e+17,Fri Dec 19 16:22:00 +0000 2014,overweight kid
5.45977e+17,Fri Dec 19 16:22:00 +0000 2014,surveillance may safest low risk prostate cancer
5.45972e+17,Fri Dec 19 16:01:54 +0000 2014,child observation chicago hospital rule ebola
5.45933e+17,Fri Dec 19 13:26:28 +0000 2014,novo nordisk get positive opinion tresiba child europe
5.45933e+17,Fri Dec 19 13:26:24 +0000 2014,europe recommends approval first stem cell therapy
5.45929e+17,Fri Dec 19 13:08:28 +0000 2014,philippine health minister resigns vaccine purchase
5.45929e+17,Fri Dec 19 13:08:28 +0000 2014,orexigen diet pill recommended approval europe
5.45911e+17,Fri Dec 19 11:58:34 +0000 2014,gsk ebola vaccine trial seen moving wider phase february
5.45903e+17,Fri Dec 19 11:24:56 +0000 2014,u n chief
5.45888e+17,Fri Dec 19 10:28:44 +0000 2014,one million people wounded
5.45838e+17,Fri Dec 19 07:08:35 +0000 2014,eli lilly adocia agree develop ultra rapid insulin
5.45838e+17,Fri Dec 19 07:08:34 +0000 2014,roche drop alzheimer drug trial mixed result breast cancer study
5.45801e+17,Fri Dec 19 04:39:48 +0000 2014,disgraced japan researcher fails replicate game changing stem cell result
5.457e+17,Thu Dec 18 22:01:21 +0000 2014,sierra leone leading doctor dy ebola
5.45671e+17,Thu Dec 18 20:06:32 +0000 2014,teen contraband cigarette use linked drug
5.4564e+17,Thu Dec 18 18:02:41 +0000 2014,knee pain may run family
5.45636e+17,Thu Dec 18 17:44:40 +0000 2014,heart expert warn air pollution danger
5.45632e+17,Thu Dec 18 17:29:02 +0000 2014,colorado award 8 million study medical marijuana us
5.45619e+17,Thu Dec 18 16:37:18 +0000 2014,stimulant
5.45563e+17,Thu Dec 18 12:56:35 +0000 2014,glaxosmithkline shingle vaccine hit goal major study
5.45538e+17,Thu Dec 18 11:15:21 +0000 2014,china approves experimental ebola vaccine clinical trial
5.4553e+17,Thu Dec 18 10:44:00 +0000 2014,obesity deemed disability work eu court
5.45511e+17,Thu Dec 18 09:29:31 +0000 2014,eu top court open door stem cell patent
5.45505e+17,Thu Dec 18 09:04:51 +0000 2014,takeda appoints sanofi andrew plump lead global r amp
5.45492e+17,Thu Dec 18 08:13:01 +0000 2014,astrazeneca first class ovarian cancer drug win eu approval
5.45449e+17,Thu Dec 18 05:21:52 +0000 2014,autism risk linked particulate air pollution
5.45439e+17,Thu Dec 18 04:41:19 +0000 2014,ebola centre overflow sierra leone step fight
5.45422e+17,Thu Dec 18 03:36:15 +0000 2014,woman live incontinence
5.45414e+17,Thu Dec 18 03:04:27 +0000 2014,south korea increase effort contain foot mouth outbreak
5.45387e+17,Thu Dec 18 01:14:22 +0000 2014,pharnext drug show promise neurological disease treatment
5.45375e+17,Thu Dec 18 00:27:10 +0000 2014,donor responded slowly west africa ebola outbreak report
5.45375e+17,Thu Dec 18 00:27:10 +0000 2014,global population living six year longer 1990 study
5.45351e+17,Wed Dec 17 22:54:48 +0000 2014,colorado award 8 million study medical marijuana us
5.45351e+17,Wed Dec 17 22:54:48 +0000 2014,doc may conservative sex heart attack
5.45333e+17,Wed Dec 17 21:42:49 +0000 2014,tetraphase antibiotic succeeds late stage trial
5.45333e+17,Wed Dec 17 21:42:49 +0000 2014,prop plane pilot exposed tanning bed radiation level
5.4531e+17,Wed Dec 17 20:10:12 +0000 2014,u doctor recovered ebola return liberia
5.45306e+17,Wed Dec 17 19:52:29 +0000 2014,ebola toll nears 7
5.45303e+17,Wed Dec 17 19:43:21 +0000 2014,ebola fear speed change u hospital record system
5.45297e+17,Wed Dec 17 19:17:21 +0000 2014,rt reutersworld ebola toll rise 6
5.45287e+17,Wed Dec 17 18:40:13 +0000 2014,ninth egyptian dy h5n1 bird flu health ministry
5.45262e+17,Wed Dec 17 16:59:16 +0000 2014,exclusive amgen leukemia drug carry 178
5.45249e+17,Wed Dec 17 16:09:43 +0000 2014,u n warns one million people could hungry march due ebola
5.45244e+17,Wed Dec 17 15:49:21 +0000 2014,u n stop funding iran anti drug operation right group
5.4524e+17,Wed Dec 17 15:31:15 +0000 2014,clot grabbing device offer better outcome stroke patient
5.45214e+17,Wed Dec 17 13:47:43 +0000 2014,novartis sue india cipla respiratory drug onbrez
5.45194e+17,Wed Dec 17 12:28:59 +0000 2014,pozen say fda reject two form lead drug
5.4515e+17,Wed Dec 17 09:33:18 +0000 2014,sierra leone start house house search ebola patient
5.45021e+17,Wed Dec 17 01:00:27 +0000 2014,auspex pharma soar huntington disease drug trial
5.45012e+17,Wed Dec 17 00:26:31 +0000 2014,grim outlook healthcare
5.45012e+17,Wed Dec 17 00:26:30 +0000 2014,3d printing point way smarter cancer treatment
5.4501e+17,Wed Dec 17 00:19:36 +0000 2014,review evidence find e cigarette may help smoker quit
5.44995e+17,Tue Dec 16 23:16:30 +0000 2014,ethiopian health worker arrive liberia help fight ebola
5.4498e+17,Tue Dec 16 22:20:19 +0000 2014,fda approves cerus system cut blood transfusion infection
5.44978e+17,Tue Dec 16 22:11:18 +0000 2014,auspex pharma movement disorder drug succeeds late stage trial
5.44974e+17,Tue Dec 16 21:55:34 +0000 2014,glycemic index concern people without diabetes
5.44955e+17,Tue Dec 16 20:41:16 +0000 2014,woman live incontinence
5.44954e+17,Tue Dec 16 20:34:28 +0000 2014,u government say demand 2015 obamacare plan jumped week ending december 12
5.44946e+17,Tue Dec 16 20:02:57 +0000 2014,age first period may predict woman heart disease risk
5.44942e+17,Tue Dec 16 19:49:26 +0000 2014,syphilis spike among sexually transmitted disease u report
5.44921e+17,Tue Dec 16 18:26:13 +0000 2014,need u army help sierra leone ebola fight britain
5.44906e+17,Tue Dec 16 17:23:09 +0000 2014,heart disease risk factor also linked urinary tract problem
5.44863e+17,Tue Dec 16 14:34:21 +0000 2014,mali end last quarantine
5.44851e+17,Tue Dec 16 13:47:03 +0000 2014,cyclacel lead drug likely fail trial
5.44851e+17,Tue Dec 16 13:47:03 +0000 2014,german state lower saxony say confirms case bird flu
5.44844e+17,Tue Dec 16 13:20:00 +0000 2014,italy report outbreak h5n8 bird flu venice region oie
5.44767e+17,Tue Dec 16 08:11:50 +0000 2014,south korea cancer victim bring class action nuclear operator
5.44767e+17,Tue Dec 16 08:11:50 +0000 2014,japan confirms bird flu case
5.44759e+17,Tue Dec 16 07:40:21 +0000 2014,galapagos loses partner inflammatory bowel drug
5.44746e+17,Tue Dec 16 06:48:30 +0000 2014,fda approves novartis signifor drug rare hormonal disorder
5.44728e+17,Tue Dec 16 05:38:43 +0000 2014,drug resistant malaria world next big health crisis trfn
5.44664e+17,Tue Dec 16 01:24:06 +0000 2014,u corporate health exchange find new blue chip client
5.44616e+17,Mon Dec 15 22:12:50 +0000 2014,patient mind healthcare data shared depends
5.44616e+17,Mon Dec 15 22:12:49 +0000 2014,indoor tanning lead burn
5.44616e+17,Mon Dec 15 22:12:49 +0000 2014,people feel younger may live longer
5.44605e+17,Mon Dec 15 21:27:59 +0000 2014,decision
5.44592e+17,Mon Dec 15 20:36:04 +0000 2014,los angeles porn actor must wear condom
5.44554e+17,Mon Dec 15 18:05:18 +0000 2014,renovated public housing tied fewer repeat er visit kid
5.44508e+17,Mon Dec 15 15:02:52 +0000 2014,u top court reject arizona appeal abortion drug law
5.44499e+17,Mon Dec 15 14:29:11 +0000 2014,german watchdog deal another setback bayer eye drug eylea
5.44499e+17,Mon Dec 15 14:29:11 +0000 2014,interim data indicates sophiris bio drug may effective
5.44459e+17,Mon Dec 15 11:46:59 +0000 2014,german drugmakers appeal drug suspension linked indian data
5.4439e+17,Mon Dec 15 07:14:41 +0000 2014,roche biotech unit submits skin cancer drug application u regulator
5.4439e+17,Mon Dec 15 07:14:40 +0000 2014,shock treatment missing sierra leone ebola response
5.44381e+17,Mon Dec 15 06:38:40 +0000 2014,u corporate health exchange find new blue chip client
5.44168e+17,Sun Dec 14 16:32:14 +0000 2014,shock treatment missing sierra leone ebola response
5.43527e+17,Fri Dec 12 22:04:12 +0000 2014,review find best exercise prevent woman knee injury
5.43527e+17,Fri Dec 12 22:04:11 +0000 2014,shrinking psych hospital may linked rising prison population
5.43523e+17,Fri Dec 12 21:48:32 +0000 2014,sierra leone ban christmas
5.43516e+17,Fri Dec 12 21:21:35 +0000 2014,air dryer may spread hand germ
5.43486e+17,Fri Dec 12 19:24:12 +0000 2014,improve water sanitation clinic reduce maternal death research
5.43481e+17,Fri Dec 12 19:01:43 +0000 2014,decision
5.43472e+17,Fri Dec 12 18:28:03 +0000 2014,bayer fails block generic cancer drug india top court
5.43464e+17,Fri Dec 12 17:56:30 +0000 2014,ebola toll guinea
5.4346e+17,Fri Dec 12 17:38:23 +0000 2014,fracture major cause older woman hospitalization
5.43435e+17,Fri Dec 12 15:59:33 +0000 2014,eu seek end misleading food label saturday
5.4342e+17,Fri Dec 12 15:01:57 +0000 2014,rt reutersopinion 6 2 billion congress set aside fight ebola investment future http
5.43318e+17,Fri Dec 12 08:15:43 +0000 2014,india cap price 52 essential drug pricing authority
5.43304e+17,Fri Dec 12 07:19:21 +0000 2014,novartis psoriasis drug top j amp j stelara late stage study
5.43228e+17,Fri Dec 12 02:15:39 +0000 2014,saudi king give 35 million grant ebola fight
5.43187e+17,Thu Dec 11 23:33:23 +0000 2014,u judge rule actavis must continue sell alzheimer drug
5.43187e+17,Thu Dec 11 23:33:22 +0000 2014,egyptian woman dy h5n1 bird flu
5.43177e+17,Thu Dec 11 22:53:07 +0000 2014,ten state
5.43168e+17,Thu Dec 11 22:17:08 +0000 2014,mali say remaining ebola case last patient recovers
5.43158e+17,Thu Dec 11 21:38:39 +0000 2014,cost supporting breastfeeding may million
5.43158e+17,Thu Dec 11 21:38:38 +0000 2014,memory slip tied stroke risk among highly educated
5.43158e+17,Thu Dec 11 21:38:38 +0000 2014,survey lead study california hiv prevention drug user
5.43158e+17,Thu Dec 11 21:38:38 +0000 2014,un name veteran humanitarian official new head ebola mission
5.43098e+17,Thu Dec 11 17:39:52 +0000 2014,ebola vaccine trial halted temporarily joint pain geneva hospital
5.43098e+17,Thu Dec 11 17:39:51 +0000 2014,sierra leone lock new ebola hotspot east
5.43094e+17,Thu Dec 11 17:24:13 +0000 2014,california study find abortion complication rare
5.43082e+17,Thu Dec 11 16:36:59 +0000 2014,aetna say demand surging individual obamacare plan
5.43068e+17,Thu Dec 11 15:40:47 +0000 2014,american nurse exposed ebola admitted nih center
5.43068e+17,Thu Dec 11 15:40:44 +0000 2014,fda warns pfizer antipsychotic could cause fatal skin reaction
5.43046e+17,Thu Dec 11 14:12:43 +0000 2014,red cross urge vigilance avert holiday spike ebola case
5.43037e+17,Thu Dec 11 13:38:59 +0000 2014,italian ebola victim condition improves
5.42942e+17,Thu Dec 11 07:20:49 +0000 2014,one shot two many question unresolved ebola vaccine race
5.42868e+17,Thu Dec 11 02:28:02 +0000 2014,nestle invests skin care strategy 10 research center
5.42864e+17,Thu Dec 11 02:12:17 +0000 2014,arkansas poultry plant ammonia leak sends 18 worker hospital
5.42838e+17,Thu Dec 11 00:28:49 +0000 2014,semen quality linked overall health
5.42838e+17,Thu Dec 11 00:28:48 +0000 2014,unchecked superbug could kill 10 million year
5.42827e+17,Wed Dec 10 23:43:29 +0000 2014,scientist create feel fuller food ingredient
5.42827e+17,Wed Dec 10 23:43:29 +0000 2014,genomics startup nextcode stake claim pediatric disease market
5.42813e+17,Wed Dec 10 22:49:29 +0000 2014,healing tune surgeon play work
5.42804e+17,Wed Dec 10 22:13:31 +0000 2014,sierra leone diamond zone hit largely hidden ebola outbreak
5.428e+17,Wed Dec 10 21:57:50 +0000 2014,hair loss treatment may dangerous kid
5.42789e+17,Wed Dec 10 21:12:49 +0000 2014,modernizing india
5.42789e+17,Wed Dec 10 21:12:48 +0000 2014,gilead sued exorbitant hepatitis c drug price
5.42776e+17,Wed Dec 10 20:20:59 +0000 2014,sign ups grow week three 2015 enrollment government
5.42765e+17,Wed Dec 10 19:38:16 +0000 2014,prenatal exposure chemical tied lower iq age 7
5.42752e+17,Wed Dec 10 18:44:17 +0000 2014,recommended shorter breast radiation treatment catching slowly
5.42744e+17,Wed Dec 10 18:12:40 +0000 2014,ebola toll climb
5.42735e+17,Wed Dec 10 17:36:41 +0000 2014,ebola survivor crucial containing epidemic expert
5.42722e+17,Wed Dec 10 16:47:08 +0000 2014,arca potential ebola drug get orphan drug status
5.42702e+17,Wed Dec 10 15:26:11 +0000 2014,shire team foundation tackle cystic fibrosis
5.42686e+17,Wed Dec 10 14:25:11 +0000 2014,e cigarette use rare non smoker
5.42657e+17,Wed Dec 10 12:26:10 +0000 2014,obesity
5.42611e+17,Wed Dec 10 09:25:48 +0000 2014,kfc call chinese diner inspect kitchen
5.42607e+17,Wed Dec 10 09:10:14 +0000 2014,china plan hike cigarette tax
5.42607e+17,Wed Dec 10 09:10:14 +0000 2014,sanofi continue diversification
5.42553e+17,Wed Dec 10 05:36:12 +0000 2014,u test tube birth underreported state
5.42474e+17,Wed Dec 10 00:19:07 +0000 2014,ebola survivor crucial containing epidemic expert
5.42474e+17,Wed Dec 10 00:19:06 +0000 2014,cubist sale force seen potential boon merck intestinal drug
5.42457e+17,Tue Dec 09 23:11:29 +0000 2014,smoking cigarette may worsen menstrual cramp
5.42435e+17,Tue Dec 09 21:45:50 +0000 2014,hour limit doc training may improve safety
5.424e+17,Tue Dec 09 19:28:28 +0000 2014,colon cancer
5.42396e+17,Tue Dec 09 19:12:41 +0000 2014,junior doctor sierra leone strike lack ebola care
5.42383e+17,Tue Dec 09 18:21:09 +0000 2014,germany name 16 company drug suspended indian data
5.42383e+17,Tue Dec 09 18:21:09 +0000 2014,nearly half american think flu shot make sick
5.42383e+17,Tue Dec 09 18:21:08 +0000 2014,germany name 16 company drug suspended indian data
5.42353e+17,Tue Dec 09 16:21:41 +0000 2014,bluebird share leap gene therapy seen cure blood disorder
5.42353e+17,Tue Dec 09 16:19:31 +0000 2014,british doctor first hand account working ebola treatment center west africa
5.42351e+17,Tue Dec 09 16:12:40 +0000 2014,u agency offer legal immunity ebola vaccine maker
5.42328e+17,Tue Dec 09 14:41:30 +0000 2014,rt reuterslive house oversight committee hold hearing call obamacare transparent failure watch live
5.42279e+17,Tue Dec 09 11:24:27 +0000 2014,sierra leone overtakes liberia number ebola case
5.42279e+17,Tue Dec 09 11:24:26 +0000 2014,fear
5.42266e+17,Tue Dec 09 10:32:39 +0000 2014,india cadila launch first cheaper copy world top selling drug
5.42233e+17,Tue Dec 09 08:22:22 +0000 2014,choose bed net insecticide tackle malaria study
5.42229e+17,Tue Dec 09 08:08:52 +0000 2014,astrazeneca
5.42187e+17,Tue Dec 09 05:19:55 +0000 2014,australian government back planned change universal healthcare
5.42112e+17,Tue Dec 09 00:20:43 +0000 2014,sierra leone overtakes liberia number ebola case
5.42109e+17,Tue Dec 09 00:09:16 +0000 2014,malaria death rate fall
5.42091e+17,Mon Dec 08 22:57:15 +0000 2014,court rule hospira launch generic cubicin 2016
5.42082e+17,Mon Dec 08 22:21:16 +0000 2014,scientist find brain mechanism behind glucose greed
5.42068e+17,Mon Dec 08 21:29:21 +0000 2014,teen hookah snus user likely move cigarette
5.42055e+17,Mon Dec 08 20:35:20 +0000 2014,problem home surgery go back hospital
5.42037e+17,Mon Dec 08 19:23:17 +0000 2014,new york health insurer oscar pay member walk
5.42037e+17,Mon Dec 08 19:23:17 +0000 2014,stryker pleads guilty selling unapproved device
5.42037e+17,Mon Dec 08 19:23:16 +0000 2014,sierra leone overtakes liberia number ebola case
5.42027e+17,Mon Dec 08 18:44:19 +0000 2014,rt reutersus consumer could suffer 5 27 billion lost pleasure calorie count land menu
5.42014e+17,Mon Dec 08 17:53:19 +0000 2014,u suspends poultry import canada due bird flu
5.42004e+17,Mon Dec 08 17:12:43 +0000 2014,increase risky sexual activity hpv vaccine
5.41975e+17,Mon Dec 08 15:18:07 +0000 2014,pfizer bet gene therapy technology come age
5.41884e+17,Mon Dec 08 09:15:42 +0000 2014,novartis copy amgen biotech drug show similar efficacy study
5.41842e+17,Mon Dec 08 06:29:03 +0000 2014,obamacare help private equity get rehab clinic fix
5.41842e+17,Mon Dec 08 06:29:02 +0000 2014,exclusive u fda price lost pleasure junk food calorie count rule
