ReviewID,ReviewTime,Review
4.74934e+17,Fri Jun 06 15:20:08 +0000 2014,cbo say 4 million american face obamacare fine coverage
4.74691e+17,Thu Jun 05 23:16:00 +0000 2014,dead wright obamacare aca
4.74625e+17,Thu Jun 05 18:53:56 +0000 2014,sylvia mathews burwell confirmed senate next secretary department health human service
4.74611e+17,Thu Jun 05 17:57:41 +0000 2014,surgeon role aco much
4.74601e+17,Thu Jun 05 17:18:24 +0000 2014,18
4.74582e+17,Thu Jun 05 16:02:04 +0000 2014,parent finding privacy law barrier helping child mental illness
4.74578e+17,Thu Jun 05 15:47:24 +0000 2014,congressional budget office stop scoring part health law one
4.74578e+17,Thu Jun 05 15:46:44 +0000 2014,senate vote burwell nomination head hhs
4.74578e+17,Thu Jun 05 15:45:08 +0000 2014,house gop pressing white house va health care scandal
4.74258e+17,Wed Jun 04 18:36:49 +0000 2014,philgalewitz report medicaid enrollment surged 1 million april detail
4.74251e+17,Wed Jun 04 18:08:18 +0000 2014,mi managed care va healthcare
4.74244e+17,Wed Jun 04 17:40:22 +0000 2014,hot sauce accident lead health insurance
4.74225e+17,Wed Jun 04 16:24:22 +0000 2014,rt philgalewitz medicaid enrollment continues surge 1 million april bringing net gain 6 million since last fall
4.74216e+17,Wed Jun 04 15:47:43 +0000 2014,15k nc could lose medicaid benefit budget shortfall
4.74215e+17,Wed Jun 04 15:45:33 +0000 2014,white house considering nominating cleveland clinic ceo head va
4.74214e+17,Wed Jun 04 15:40:22 +0000 2014,state scramble pay hefty tab health exchange fix
4.7389e+17,Tue Jun 03 18:11:56 +0000 2014,big picture healthcare
4.73887e+17,Tue Jun 03 17:59:24 +0000 2014,rt philgalewitz mi enrolled gt 276k people medicaid since program expanded april 320k signups expected year 1
4.73886e+17,Tue Jun 03 17:56:58 +0000 2014,icymi study medicare could save billion rx plan
4.73866e+17,Tue Jun 03 16:38:04 +0000 2014,rape victim may pay medical service related assault
4.73856e+17,Tue Jun 03 15:58:02 +0000 2014,waiting medicaid coverage may alone may 3 million
4.73856e+17,Tue Jun 03 15:57:15 +0000 2014,double digit health insurance premium increase could reality soon
4.73856e+17,Tue Jun 03 15:56:29 +0000 2014,new medicare data price common inpatient stay 2012
4.73655e+17,Tue Jun 03 02:38:33 +0000 2014,jrovner asks wait
4.73654e+17,Tue Jun 03 02:35:11 +0000 2014,study medicare dumped random drug plan assignment
4.7352e+17,Mon Jun 02 17:42:28 +0000 2014,missouri declining medicaid caseload stand national report
4.73501e+17,Mon Jun 02 16:27:36 +0000 2014,sci fi think doctor get advice artificial intelligence danielaphd report
4.73469e+17,Mon Jun 02 14:18:17 +0000 2014,rt danielaphd artificial intelligence telling doctor treat healthcare ai healthit
4.73468e+17,Mon Jun 02 14:17:23 +0000 2014,national health insurance exchange possibility aca obamacare
4.73468e+17,Mon Jun 02 14:16:11 +0000 2014,detail sen sander release plan overhaul veteran health care
4.73468e+17,Mon Jun 02 14:14:58 +0000 2014,post shinseki
4.73468e+17,Mon Jun 02 14:14:02 +0000 2014,rt philgalewitz happy 5th birthday khnews time fly fun
4.72499e+17,Fri May 30 22:04:41 +0000 2014,need friday afternoon laugh
4.72444e+17,Fri May 30 18:27:25 +0000 2014,michigan
4.72427e+17,Fri May 30 17:20:21 +0000 2014,cancel marketplace plan bos decides offer coverage
4.72419e+17,Fri May 30 16:48:15 +0000 2014,6 10 american say health law affected family
4.72417e+17,Fri May 30 16:39:11 +0000 2014,rt jrovner know diff va military health system guide
4.72411e+17,Fri May 30 16:14:31 +0000 2014,one family obamacare opt story
4.72394e+17,Fri May 30 15:07:31 +0000 2014,oregon gov asking attorney general look suing maker failed health insurance exchange
4.72393e+17,Fri May 30 15:04:36 +0000 2014,virginia republican suggesting compromise state medicaid expansion
4.72393e+17,Fri May 30 15:03:45 +0000 2014,latest va sec shinseki va hospital scandal
4.72078e+17,Thu May 29 18:12:46 +0000 2014,pick line
4.7207e+17,Thu May 29 17:39:19 +0000 2014,jrovner run difference va military care
4.72059e+17,Thu May 29 16:58:04 +0000 2014,shop long term care insurance
4.7204e+17,Thu May 29 15:42:59 +0000 2014,georgia may reopen closed hospital rural er
4.72036e+17,Thu May 29 15:23:57 +0000 2014,shortly midnight
4.72035e+17,Thu May 29 15:22:12 +0000 2014,115 day wait time
4.71737e+17,Wed May 28 19:38:35 +0000 2014,national dialogue urged cost new hepatitis c drug sovaldi
4.71729e+17,Wed May 28 19:05:31 +0000 2014,reference pricing next big benefit change julie_appleby fill need know
4.71701e+17,Wed May 28 17:15:03 +0000 2014,employer really dump worker health exchange jayhancock1 explains
4.71456e+17,Wed May 28 01:01:08 +0000 2014,bargain boondoggle economist say obamacare outcome still air
4.71333e+17,Tue May 27 16:52:50 +0000 2014,money
4.71326e+17,Tue May 27 16:23:42 +0000 2014,company soon find expensive take employee health plan send health law exchange
4.71323e+17,Tue May 27 16:12:56 +0000 2014,hospital scaling back charity care
4.69917e+17,Fri May 23 19:05:08 +0000 2014,today khn cartoon losing patient mike luckovich
4.69869e+17,Fri May 23 15:55:40 +0000 2014,icymi temporary fee big business help fund obamacare sjtribble report affect sherwin williams
4.69823e+17,Fri May 23 12:50:03 +0000 2014,consumer columnist mandrews110 examines whether insurer must cover drug truvada preventive care
4.6958e+17,Thu May 22 20:44:24 +0000 2014,temporary fee big business help fund obamacare sjtribble report affect sherwin williams
4.69567e+17,Thu May 22 19:55:04 +0000 2014,hundred colorado doctor charging medicare far typical routine patient visit
4.69557e+17,Thu May 22 19:15:51 +0000 2014,democrat use 2010 health law advantage fall jrovner explores question
4.69557e+17,Thu May 22 19:15:21 +0000 2014,democrat turn table use 2010 health law advantage fall jrovner explores question
4.69458e+17,Thu May 22 12:40:20 +0000 2014,perhaps nice people healthier
4.69458e+17,Thu May 22 12:39:34 +0000 2014,state healthiest senior make best guess clicking
4.69245e+17,Wed May 21 22:36:40 +0000 2014,rt jrovner single payer people back long term
4.69245e+17,Wed May 21 22:35:53 +0000 2014,rt cqhealthtweet john reichard interview mary agnes carey kaiser health news today hearing site neutral payment http
4.69191e+17,Wed May 21 18:59:12 +0000 2014,three california doctor among charging medicare office visit
4.6916e+17,Wed May 21 16:57:48 +0000 2014,nevada switching health law insurance exchange federal marketplace next year
4.68851e+17,Tue May 20 20:27:47 +0000 2014,medicare may overpaying hospital short stay patient
4.68823e+17,Tue May 20 18:36:32 +0000 2014,pity va obamacare xip jpg
4.68805e+17,Tue May 20 17:28:14 +0000 2014,medical school reviving physical exam mean better diagnosis
4.68778e+17,Tue May 20 15:39:48 +0000 2014,like insurance plan got health law exchange may stuck
4.68772e+17,Tue May 20 15:15:49 +0000 2014,preventive service free
4.68772e+17,Tue May 20 15:15:18 +0000 2014,state sticking health care exchange choice already made obamacare aca
4.68772e+17,Tue May 20 15:14:34 +0000 2014,indiana gov penny detail medicaid expansion alternative
4.68494e+17,Mon May 19 20:51:38 +0000 2014,wait watcher
4.68454e+17,Mon May 19 18:10:26 +0000 2014,rt marissaaevans expanding dental access kid big idea spent time trying answer latest khnews usatoday ht
4.6844e+17,Mon May 19 17:17:19 +0000 2014,many parent buy kid health law dental coverage marissaaevans look looming problem
4.68413e+17,Mon May 19 15:28:00 +0000 2014,obamacare ceo
4.68413e+17,Mon May 19 15:27:12 +0000 2014,million listed income obamacare application differ irs
4.6739e+17,Fri May 16 19:44:16 +0000 2014,california among 25 state open medicaid childless adult
4.67366e+17,Fri May 16 18:10:01 +0000 2014,say uncle va
4.67365e+17,Fri May 16 18:05:56 +0000 2014,using electronic cigarette affect insurance rate mandrews110 answer
4.67365e+17,Fri May 16 18:04:01 +0000 2014,watch segment newshour inmate health care leave prison
4.67341e+17,Fri May 16 16:27:49 +0000 2014,indiana governor offering alternative medicaid expansion plan
4.6734e+17,Fri May 16 16:26:33 +0000 2014,number mental illness behind bar
4.6734e+17,Fri May 16 16:23:24 +0000 2014,leaving jail mean losing health care
4.66997e+17,Thu May 15 17:43:24 +0000 2014,waiting gloom va
4.66974e+17,Thu May 15 16:12:47 +0000 2014,sjtribble look company well established dealing new obamacare cost
4.6697e+17,Thu May 15 15:55:33 +0000 2014,study 1 3 hospitalized patient california diabetes
4.66956e+17,Thu May 15 14:59:33 +0000 2014,clinton democrat run health law obamacare
4.66956e+17,Thu May 15 14:58:47 +0000 2014,arizona governor asking state supreme court toss challenge medicaid expansion plan
4.66956e+17,Thu May 15 14:57:37 +0000 2014,path set hhs head nominee take helm
4.66667e+17,Wed May 14 19:51:51 +0000 2014,take best shot publichealth jpg
4.66666e+17,Wed May 14 19:47:35 +0000 2014,old fashioned company
4.66618e+17,Wed May 14 16:36:23 +0000 2014,fatheadsbeer owner frustrated higher insurance rate small biz
4.66609e+17,Wed May 14 16:00:36 +0000 2014,senior many medicare plan choose
4.66588e+17,Wed May 14 14:38:06 +0000 2014,medicaid roll grown even state rejected expansion
4.66588e+17,Wed May 14 14:37:05 +0000 2014,federal support health insurance exchange worth investment
4.66588e+17,Wed May 14 14:36:30 +0000 2014,people finding new health plan include doctor long
4.66587e+17,Wed May 14 14:31:30 +0000 2014,rt sarah_gadsden always love daily khnews haiku medicaid expands state expansion woodwork effect
4.66309e+17,Tue May 13 20:09:20 +0000 2014,tally oh
4.66258e+17,Tue May 13 16:47:10 +0000 2014,defined contribution mean work based health insurance
4.66237e+17,Tue May 13 15:21:55 +0000 2014,billion spent medicare unnecessary procedure
4.66237e+17,Tue May 13 15:20:47 +0000 2014,look data irs want bought insurance plan exchange
4.66236e+17,Tue May 13 15:19:36 +0000 2014,2015 insurance rate look like may clue
4.65947e+17,Mon May 12 20:11:50 +0000 2014,jordanrau report study overused medical service cost medicare billion
4.6592e+17,Mon May 12 18:23:23 +0000 2014,medicare pay million baby boomer hepatitis c
4.65897e+17,Mon May 12 16:52:31 +0000 2014,despite prediction
4.65886e+17,Mon May 12 16:06:59 +0000 2014,c plan tax health insurance plan pay obamacare exchange getting pushback
4.65857e+17,Mon May 12 14:12:37 +0000 2014,rural hospital face new challenge health law
4.65857e+17,Mon May 12 14:11:29 +0000 2014,official scrap employer mandate one paper lay
4.65857e+17,Mon May 12 14:10:32 +0000 2014,virginia giving u preview 2015 insurance rate show increase
4.64836e+17,Fri May 09 18:34:35 +0000 2014,mental health 101 cop connecticut
4.64832e+17,Fri May 09 18:18:46 +0000 2014,find insurance option open enrollment
4.64478e+17,Thu May 08 18:54:06 +0000 2014,delay technical problem
4.64433e+17,Thu May 08 15:55:26 +0000 2014,happens chip end arizona may provide sneak peek
4.64427e+17,Thu May 08 15:30:56 +0000 2014,cost average 647 sign federal marketplace enrollee
4.64426e+17,Thu May 08 15:25:42 +0000 2014,insurer payment rate 80 plan purchased health exchange
4.644e+17,Thu May 08 13:43:41 +0000 2014,rt jrovner first byline khnews fed exchange cost effective state
4.64142e+17,Wed May 07 20:37:31 +0000 2014,rt jordanrau scary good news 1 8 patient get harmed hospital story
4.64114e+17,Wed May 07 18:45:58 +0000 2014,need doctor company hook fast price
4.64093e+17,Wed May 07 17:22:08 +0000 2014,employer moving sickest employee health plan onto obamacare exchange
4.64069e+17,Wed May 07 15:47:23 +0000 2014,dc ok new tax health law plan
4.64069e+17,Wed May 07 15:46:44 +0000 2014,insurer say obamacare enrollee pay first premium
4.63777e+17,Tue May 06 20:25:36 +0000 2014,today cartoon qyb8cuaaimvn jpg
4.63757e+17,Tue May 06 19:07:03 +0000 2014,oncologist practice bought hospital help drive chemotherapy cost
4.63723e+17,Tue May 06 16:53:58 +0000 2014,medicare must cover dementia evaluation
4.63721e+17,Tue May 06 16:43:04 +0000 2014,insurance mean fewer death
4.63703e+17,Tue May 06 15:32:53 +0000 2014,4 colorado county highest obamacare rate nation relief sight
4.63687e+17,Tue May 06 14:27:47 +0000 2014,another challenge health law heard court week rundown
4.63686e+17,Tue May 06 14:26:09 +0000 2014,problem
4.63686e+17,Tue May 06 14:24:02 +0000 2014,uninsured rate 13 4 lowest u since gallup started keeping track 2008
4.63684e+17,Tue May 06 14:19:06 +0000 2014,philgalewitz report hospital purchase doctor lead higher price
4.63414e+17,Mon May 05 20:23:48 +0000 2014,new study suggests u illegally le likely citizen use health service
4.63383e+17,Mon May 05 18:19:55 +0000 2014,today cartoon call duty take number n4c jpg
4.63368e+17,Mon May 05 17:20:45 +0000 2014,latino enrolled obamacare seeking care mexico annagorman explains
4.63361e+17,Mon May 05 16:55:47 +0000 2014,get pricey hepatitis c drug healthcosts ceae2rom jpg
4.63337e+17,Mon May 05 15:19:37 +0000 2014,fbi investigating oregon troubled health insurance exchange aca
4.63337e+17,Mon May 05 15:17:10 +0000 2014,get laid
4.62291e+17,Fri May 02 18:03:41 +0000 2014,olololololololol
4.62287e+17,Fri May 02 17:46:30 +0000 2014,could new guideline chilling effect growth telemedicine lvgillespie
4.62235e+17,Fri May 02 14:21:00 +0000 2014,latino health law enrollment fall short expectation aca
4.62235e+17,Fri May 02 14:20:12 +0000 2014,enrollment data show last minute obamacare sign surge
4.6191e+17,Thu May 01 16:48:38 +0000 2014,medicare seek stop overpayment hospice patient drug susanjaffe jpg
4.61895e+17,Thu May 01 15:49:18 +0000 2014,health law thanks increased health spending boosted economy first quarter
4.61895e+17,Thu May 01 15:48:20 +0000 2014,state exchange spent reach people counterpart used federal insurance marketplace
4.61894e+17,Thu May 01 15:46:36 +0000 2014,report big employer move employee health exchange 2020
4.61872e+17,Thu May 01 14:15:33 +0000 2014,rt jordanrau welcome jrovner khnews newest correspondent today
4.61865e+17,Thu May 01 13:47:47 +0000 2014,icymi really care health care might surprise aca
4.61606e+17,Wed Apr 30 20:39:25 +0000 2014,wellpoint tempered warning 2015 rate hike surge last minute
4.61605e+17,Wed Apr 30 20:37:32 +0000 2014,really pay health care might surprise
4.61526e+17,Wed Apr 30 15:23:41 +0000 2014,gop lawmaker impressed obama hhs secretary choice
4.61526e+17,Wed Apr 30 15:22:30 +0000 2014,effect health law midterm election
4.61205e+17,Tue Apr 29 18:07:50 +0000 2014,detail illinois move medicaid managed care
4.61189e+17,Tue Apr 29 17:01:29 +0000 2014,new kaiserfamfound poll public overwhelmingly support law contraceptive mandate
4.61171e+17,Tue Apr 29 15:52:37 +0000 2014,ezekiel emanuel although perfect law
4.61163e+17,Tue Apr 29 15:20:46 +0000 2014,wash state requiring insurer spell coverage get ensuring surprise
4.61163e+17,Tue Apr 29 15:18:21 +0000 2014,run official searching
4.61162e+17,Tue Apr 29 15:17:04 +0000 2014,poll half american say health law working worse expected
4.60838e+17,Mon Apr 28 17:50:10 +0000 2014,costly breast cancer treatment common profit hospital
4.60832e+17,Mon Apr 28 17:24:32 +0000 2014,might 2015 health insurance rate look like insurer figuring
4.60799e+17,Mon Apr 28 15:15:30 +0000 2014,low testosterone business booming prescription tripled last 10 year many worry
4.60783e+17,Mon Apr 28 14:11:23 +0000 2014,nonprofit co op health plan forcing aetna big plan market
4.60783e+17,Mon Apr 28 14:10:05 +0000 2014,thought fixed think
4.60783e+17,Mon Apr 28 14:09:13 +0000 2014,77
4.59765e+17,Fri Apr 25 18:46:40 +0000 2014,income change
4.59735e+17,Fri Apr 25 16:45:08 +0000 2014,medical debt rise
4.5972e+17,Fri Apr 25 15:46:07 +0000 2014,insured uninsured
4.59714e+17,Fri Apr 25 15:23:30 +0000 2014,people federal high risk insurance pool 60 day starting may 1 buy exchange coverage
4.59705e+17,Fri Apr 25 14:45:14 +0000 2014,oregon panel recommending ending exchange joining federal health marketplace
4.59454e+17,Thu Apr 24 22:10:48 +0000 2014,take look today cartoon runner high pat bagley
4.59436e+17,Thu Apr 24 20:56:41 +0000 2014,sharing electronic record sound simple
